newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(((*,*),(*,*)),((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	28	76	166	1587	6	256
(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	31	77	166	1605	5	64
(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	28	76	164	1608	6	256
(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	27	75	161	1614	6	128
(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	28	76	162	1623	5	128
(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,*))))));	25	75	160	1626	6	256
(((*,*),(*,*)),((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,*))))));	22	74	158	1629	7	2048
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	35	79	171	1578	5	64
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,*))))))));	32	78	169	1581	6	256
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,*))))))));	31	77	166	1587	6	128
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,*))))))));	30	76	162	1596	6	128
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,*)))))));	27	75	160	1599	7	512
(((*,*),(*,*)),((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	27	75	159	1605	6	256
(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,*))))))));	29	75	157	1608	6	128
(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,*)))))));	26	74	155	1611	7	512
(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,*)))))));	25	73	152	1617	7	256
(((*,*),(*,*)),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	25	73	150	1632	6	128
(((*,*),(*,*)),((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,*))))));	22	72	148	1635	7	512
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	29	75	153	1650	5	64
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	26	74	151	1653	6	256
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	25	73	148	1659	6	128
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	24	72	144	1668	6	128
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,*))))));	21	71	142	1671	7	512
(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	21	71	141	1677	6	256
(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	25	73	144	1695	5	64
(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*))))));	22	72	142	1698	6	256
(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*))))));	21	71	139	1704	6	128
(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	22	72	142	1698	6	256
(((*,*),(*,*)),((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,*)))));	19	71	140	1701	7	1024
(((*,*),(*,*)),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*))))));	18	70	137	1707	7	512
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,*)))))))));	36	80	168	1695	4	32
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,*))))))));	33	79	166	1698	5	128
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,*))))))));	32	78	163	1704	5	64
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,*))))))));	31	77	159	1713	5	64
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,*)))))));	28	76	157	1716	6	256
(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,*)))))));	28	76	156	1722	5	128
(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,*))))))));	30	76	154	1725	5	64
(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*)))))));	27	75	152	1728	6	256
(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*)))))));	26	74	149	1734	6	128
(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*)))))));	26	74	147	1749	5	64
(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*))))));	23	73	145	1752	6	256
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))));	29	75	148	1740	5	64
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))));	26	74	146	1743	6	256
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))));	25	73	143	1749	6	128
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))));	24	72	139	1758	6	128
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))));	21	71	137	1761	7	512
(((*,*),(*,*)),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))));	21	71	136	1767	6	256
(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))));	24	72	136	1785	5	64
(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))));	21	71	134	1788	6	256
(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))));	20	70	131	1794	6	128
(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))));	21	71	132	1803	5	128
(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))));	18	70	130	1806	6	256
(((*,*),(*,*)),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))));	15	69	128	1809	7	2048
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*))))))));	31	77	150	1821	4	32
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*)))))));	28	76	148	1824	5	128
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*)))))));	27	75	145	1830	5	64
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))));	26	74	141	1839	5	64
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*))))));	23	73	139	1842	6	256
(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))));	23	73	138	1848	5	128
(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	25	73	136	1851	5	64
(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))));	22	72	134	1854	6	256
(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))));	21	71	131	1860	6	128
(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	21	71	129	1875	5	64
(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))));	18	70	127	1878	6	256
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*)))))));	28	76	144	1866	4	64
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*))))));	25	75	142	1869	5	128
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*))))));	24	74	139	1875	5	64
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))));	23	73	135	1884	5	64
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))));	20	72	133	1887	6	256
(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	20	72	132	1893	5	128
(((*,*),(*,*)),((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*)))));	28	76	148	1824	5	128
(((*,*),(*,*)),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))));	27	75	145	1830	5	64
(((*,*),(*,*)),((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))));	33	79	166	1698	5	128
(((*,*),(*,*)),((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*))));	30	78	164	1701	6	512
(((*,*),(*,*)),((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*)))));	25	75	146	1827	6	512
(((*,*),(*,*)),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*)))));	24	74	143	1833	6	256
(((*,*),(*,*)),((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*))));	29	77	161	1707	6	256
(((*,*),(*,*)),((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*))))));	22	74	140	1872	6	1024
(((*,*),(*,*)),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*))))));	21	73	137	1878	6	256
(((*,*),(*,*)),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*))))));	20	72	133	1887	6	256
(((*,*),(*,*)),((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))));	17	71	131	1890	7	1024
(((*,*),(*,*)),((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))));	17	71	130	1896	6	512
(((*,*),(*,*)),((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*)))));	24	74	143	1833	6	256
(((*,*),(*,*)),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*)))));	23	73	140	1839	6	128
(((*,*),(*,*)),((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*))));	28	76	157	1716	6	256
(((*,*),(*,*)),((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*))));	25	75	155	1719	7	1024
(((*,*),(*,*)),((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*))));	25	75	154	1725	6	512
(((*,*),(*,*)),((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*)))))));	23	73	139	1842	6	256
(((*,*),(*,*)),((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*))))));	20	72	137	1845	7	1024
(((*,*),(*,*)),((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*))))));	20	72	136	1851	6	512
(((*,*),(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*)))))));	22	72	134	1854	6	256
(((*,*),(*,*)),((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*))))));	19	71	132	1857	7	1024
(((*,*),(*,*)),((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))));	18	70	129	1863	7	512
(((*,*),(*,*)),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))));	18	70	127	1878	6	256
(((*,*),(*,*)),((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))));	15	69	125	1881	7	1024
(((*,*),(*,*)),((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*))))));	20	72	134	1884	6	256
(((*,*),(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*))))));	19	71	130	1893	6	128
(((*,*),(*,*)),((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*)))));	16	70	128	1896	7	512
(((*,*),(*,*)),((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	16	70	127	1902	6	256
(((*,*),(*,*)),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*)))));	22	72	136	1848	6	128
(((*,*),(*,*)),((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*))));	27	75	152	1728	6	256
(((*,*),(*,*)),((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*))));	24	74	150	1731	7	1024
(((*,*),(*,*)),((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*)))));	19	71	134	1851	7	512
(((*,*),(*,*)),((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*))));	23	73	147	1737	7	512
(((*,*),(*,*)),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*)))));	19	71	133	1857	6	256
(((*,*),(*,*)),((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*))));	23	73	145	1752	6	256
(((*,*),(*,*)),((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*))));	20	72	143	1755	7	1024
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	26	74	146	1743	6	256
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	23	73	144	1746	7	1024
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	22	72	141	1752	7	512
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	21	71	137	1761	7	512
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*))))));	18	70	135	1764	8	2048
(((*,*),(*,*)),(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	18	70	134	1770	7	1024
(((*,*),(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	21	71	134	1788	6	256
(((*,*),(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	18	70	132	1791	7	1024
(((*,*),(*,*)),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	17	69	129	1797	7	512
(((*,*),(*,*)),(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	18	70	130	1806	6	512
(((*,*),(*,*)),(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	15	69	128	1809	7	1024
(((*,*),(*,*)),(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	12	68	126	1812	8	8192
(((*,*),(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	21	71	131	1860	6	128
(((*,*),(*,*)),(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	18	70	129	1863	7	512
(((*,*),(*,*)),(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	17	69	126	1869	7	256
(((*,*),(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	17	69	124	1884	6	128
(((*,*),(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	14	68	122	1887	7	512
(((*,*),(*,*)),(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	18	70	126	1902	6	256
(((*,*),(*,*)),(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	15	69	124	1905	7	512
(((*,*),(*,*)),(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	15	69	123	1911	6	256
(((*,*),(*,*)),(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*)))));	12	68	122	1908	8	4096
(((*,*),(*,*)),(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	12	68	121	1914	7	1024
(((*,*),(*,*)),(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*)))));	12	68	120	1920	6	1024
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	43	85	191	1767	4	16
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	40	84	189	1770	5	64
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	39	83	186	1776	5	32
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	38	82	182	1785	5	32
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))));	35	81	180	1788	6	128
(((*,*),(*,(*,*))),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	35	81	179	1794	5	64
(((*,*),(*,(*,*))),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	37	81	177	1797	5	32
(((*,*),(*,(*,*))),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))));	34	80	175	1800	6	128
(((*,*),(*,(*,*))),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))));	33	79	172	1806	6	64
(((*,*),(*,(*,*))),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	33	79	170	1821	5	32
(((*,*),(*,(*,*))),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	30	78	168	1824	6	128
(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	36	80	171	1812	5	32
(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))));	33	79	169	1815	6	128
(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))));	32	78	166	1821	6	64
(((*,*),(*,(*,*))),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))));	31	77	162	1830	6	64
(((*,*),(*,(*,*))),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))));	28	76	160	1833	7	256
(((*,*),(*,(*,*))),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	28	76	159	1839	6	128
(((*,*),(*,(*,*))),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	31	77	159	1857	5	32
(((*,*),(*,(*,*))),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	28	76	157	1860	6	128
(((*,*),(*,(*,*))),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	27	75	154	1866	6	64
(((*,*),(*,(*,*))),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	28	76	155	1875	5	64
(((*,*),(*,(*,*))),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))));	25	75	153	1878	6	128
(((*,*),(*,(*,*))),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))));	22	74	151	1881	7	1024
(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	35	79	164	1830	5	32
(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))));	32	78	162	1833	6	128
(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))));	31	77	159	1839	6	64
(((*,*),(*,(*,*))),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))));	30	76	155	1848	6	64
(((*,*),(*,(*,*))),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))));	27	75	153	1851	7	256
(((*,*),(*,(*,*))),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	27	75	152	1857	6	128
(((*,*),(*,(*,*))),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))));	29	75	150	1860	6	64
(((*,*),(*,(*,*))),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))));	26	74	148	1863	7	256
(((*,*),(*,(*,*))),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))));	25	73	145	1869	7	128
(((*,*),(*,(*,*))),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	25	73	143	1884	6	64
(((*,*),(*,(*,*))),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))));	22	72	141	1887	7	256
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	29	75	146	1902	5	32
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	26	74	144	1905	6	128
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	25	73	141	1911	6	64
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	24	72	137	1920	6	64
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))));	21	71	135	1923	7	256
(((*,*),(*,(*,*))),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	21	71	134	1929	6	128
(((*,*),(*,(*,*))),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	25	73	137	1947	5	32
(((*,*),(*,(*,*))),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))));	22	72	135	1950	6	128
(((*,*),(*,(*,*))),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))));	21	71	132	1956	6	64
(((*,*),(*,(*,*))),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	22	72	135	1950	6	128
(((*,*),(*,(*,*))),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))));	19	71	133	1953	7	512
(((*,*),(*,(*,*))),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))));	18	70	130	1959	7	256
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))));	35	79	158	1911	4	16
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))));	32	78	156	1914	5	64
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))));	31	77	153	1920	5	32
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))));	30	76	149	1929	5	32
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))));	27	75	147	1932	6	128
(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))));	27	75	146	1938	5	64
(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))));	29	75	144	1941	5	32
(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))));	26	74	142	1944	6	128
(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))));	25	73	139	1950	6	64
(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))));	25	73	137	1965	5	32
(((*,*),(*,(*,*))),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))));	22	72	135	1968	6	128
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	28	74	138	1956	5	32
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	25	73	136	1959	6	128
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	24	72	133	1965	6	64
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	23	71	129	1974	6	64
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))));	20	70	127	1977	7	256
(((*,*),(*,(*,*))),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	20	70	126	1983	6	128
(((*,*),(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	23	71	126	2001	5	32
(((*,*),(*,(*,*))),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	20	70	124	2004	6	128
(((*,*),(*,(*,*))),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	19	69	121	2010	6	64
(((*,*),(*,(*,*))),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	20	70	122	2019	5	64
(((*,*),(*,(*,*))),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	17	69	120	2022	6	128
(((*,*),(*,(*,*))),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	14	68	118	2025	7	1024
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))));	29	75	136	2037	4	16
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))));	26	74	134	2040	5	64
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))));	25	73	131	2046	5	32
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))));	24	72	127	2055	5	32
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))));	21	71	125	2058	6	128
(((*,*),(*,(*,*))),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))));	21	71	124	2064	5	64
(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	23	71	122	2067	5	32
(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	20	70	120	2070	6	128
(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	19	69	117	2076	6	64
(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	19	69	115	2091	5	32
(((*,*),(*,(*,*))),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	16	68	113	2094	6	128
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))));	25	73	125	2109	4	16
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))));	22	72	123	2112	5	64
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))));	21	71	120	2118	5	32
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	20	70	116	2127	5	32
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	17	69	114	2130	6	128
(((*,*),(*,(*,*))),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	17	69	113	2136	5	64
(((*,*),(*,(*,*))),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))));	22	72	123	2112	5	64
(((*,*),(*,(*,*))),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))));	21	71	120	2118	5	32
(((*,*),(*,(*,*))),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*))));	26	74	134	2040	5	64
(((*,*),(*,(*,*))),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*))));	23	73	132	2043	6	256
(((*,*),(*,(*,*))),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*)))));	19	71	121	2115	6	256
(((*,*),(*,(*,*))),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*)))));	18	70	118	2121	6	128
(((*,*),(*,(*,*))),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*))));	22	72	129	2049	6	128
(((*,*),(*,(*,*))),((*,((*,*),(*,*))),(*,((*,*),(*,(*,*))))));	18	70	118	2121	6	128
