newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,((*,*),(*,*)))))));	27	65	111	1146	4	32
((*,(*,(*,(*,*)))),((*,*),(*,(*,((*,*),(*,(*,*)))))));	26	64	108	1152	4	16
((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,(*,(*,*)))))));	25	63	104	1161	4	16
((*,(*,(*,(*,*)))),((*,*),(*,((*,*),((*,*),(*,*))))));	22	62	102	1164	5	64
((*,(*,(*,(*,*)))),((*,*),(*,((*,(*,*)),(*,(*,*))))));	22	62	101	1170	4	32
((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,(*,(*,*)))))));	24	62	99	1173	4	16
((*,(*,(*,(*,*)))),((*,*),((*,*),(*,((*,*),(*,*))))));	21	61	97	1176	5	64
((*,(*,(*,(*,*)))),((*,*),((*,*),((*,*),(*,(*,*))))));	20	60	94	1182	5	32
((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),(*,(*,(*,*))))));	20	60	92	1197	4	16
((*,(*,(*,(*,*)))),((*,*),((*,(*,*)),((*,*),(*,*)))));	17	59	90	1200	5	64
((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,(*,(*,*)))))));	24	62	95	1215	3	8
((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,((*,*),(*,*))))));	21	61	93	1218	4	32
((*,(*,(*,(*,*)))),((*,(*,*)),(*,((*,*),(*,(*,*))))));	20	60	90	1224	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,(*,(*,*))))));	19	59	86	1233	4	16
((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),((*,*),(*,*)))));	16	58	84	1236	5	64
((*,(*,(*,(*,*)))),((*,(*,*)),((*,(*,*)),(*,(*,*)))));	16	58	83	1242	4	32
((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,(*,(*,(*,*))))));	20	60	86	1260	3	8
((*,(*,(*,(*,*)))),((*,(*,(*,*))),(*,((*,*),(*,*)))));	17	59	84	1263	4	32
((*,(*,(*,(*,*)))),((*,(*,(*,*))),((*,*),(*,(*,*)))));	16	58	81	1269	4	16
((*,(*,(*,(*,*)))),((*,(*,(*,(*,*)))),((*,*),(*,*))));	17	59	84	1263	4	32
((*,(*,(*,(*,*)))),((*,((*,*),(*,*))),((*,*),(*,*))));	14	58	82	1266	5	128
((*,(*,(*,(*,*)))),(((*,*),(*,*)),((*,*),(*,(*,*)))));	13	57	79	1272	5	64
((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,(*,(*,*))))))));	33	69	119	1260	2	4
((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,((*,*),(*,*)))))));	30	68	117	1263	3	16
((*,(*,(*,(*,(*,*))))),(*,(*,(*,((*,*),(*,(*,*)))))));	29	67	114	1269	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,(*,(*,*)))))));	28	66	110	1278	3	8
((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),((*,*),(*,*))))));	25	65	108	1281	4	32
((*,(*,(*,(*,(*,*))))),(*,(*,((*,(*,*)),(*,(*,*))))));	25	65	107	1287	3	16
((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,(*,(*,*)))))));	27	65	105	1290	3	8
((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,((*,*),(*,*))))));	24	64	103	1293	4	32
((*,(*,(*,(*,(*,*))))),(*,((*,*),((*,*),(*,(*,*))))));	23	63	100	1299	4	16
((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),(*,(*,(*,*))))));	23	63	98	1314	3	8
((*,(*,(*,(*,(*,*))))),(*,((*,(*,*)),((*,*),(*,*)))));	20	62	96	1317	4	32
((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,(*,*)))))));	26	64	99	1305	3	8
((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,((*,*),(*,*))))));	23	63	97	1308	4	32
((*,(*,(*,(*,(*,*))))),((*,*),(*,((*,*),(*,(*,*))))));	22	62	94	1314	4	16
((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,(*,(*,*))))));	21	61	90	1323	4	16
((*,(*,(*,(*,(*,*))))),((*,*),((*,*),((*,*),(*,*)))));	18	60	88	1326	5	64
((*,(*,(*,(*,(*,*))))),((*,*),((*,(*,*)),(*,(*,*)))));	18	60	87	1332	4	32
((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,(*,*))))));	21	61	87	1350	3	8
((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,((*,*),(*,*)))));	18	60	85	1353	4	32
((*,(*,(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,(*,*)))));	17	59	82	1359	4	16
((*,(*,(*,(*,(*,*))))),((*,(*,(*,*))),(*,(*,(*,*)))));	18	60	83	1368	3	16
((*,(*,(*,(*,(*,*))))),((*,(*,(*,*))),((*,*),(*,*))));	15	59	81	1371	4	32
((*,(*,(*,(*,(*,*))))),(((*,*),(*,*)),((*,*),(*,*))));	12	58	79	1374	5	256
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,(*,(*,(*,(*,*)))))));	30	68	112	1323	2	8
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,(*,((*,*),(*,*))))));	27	67	110	1326	3	16
((*,(*,(*,(*,(*,(*,*)))))),(*,(*,((*,*),(*,(*,*))))));	26	66	107	1332	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,(*,(*,*))))));	25	65	103	1341	3	8
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),((*,*),(*,*)))));	22	64	101	1344	4	32
((*,(*,(*,(*,(*,(*,*)))))),(*,((*,(*,*)),(*,(*,*)))));	22	64	100	1350	3	16
((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,(*,*))))));	24	64	98	1353	3	8
((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,((*,*),(*,*)))));	21	63	96	1356	4	32
((*,(*,(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,(*,*)))));	20	62	93	1362	4	16
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,(*,*)))));	20	62	91	1377	3	8
((*,(*,(*,(*,(*,(*,*)))))),((*,(*,*)),((*,*),(*,*))));	17	61	89	1380	4	32
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,(*,((*,*),(*,*)))));	30	68	117	1263	3	16
((*,(*,(*,(*,(*,(*,(*,*))))))),(*,((*,*),(*,(*,*)))));	29	67	114	1269	3	8
((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,(*,(*,*)))));	28	66	110	1278	3	8
((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),((*,*),(*,*))));	25	65	108	1281	4	32
((*,(*,(*,(*,(*,(*,(*,*))))))),((*,(*,*)),(*,(*,*))));	25	65	107	1287	3	16
((*,(*,(*,(*,(*,(*,(*,(*,*)))))))),(*,((*,*),(*,*))));	35	71	138	1083	3	16
((*,(*,(*,(*,(*,(*,(*,(*,*)))))))),((*,*),(*,(*,*))));	34	70	135	1089	3	8
((*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))),((*,*),(*,*)));	42	76	173	813	3	16
((*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))),((*,*),(*,*)));	39	75	171	816	4	64
((*,(*,(*,(*,(*,((*,*),(*,*))))))),(*,((*,*),(*,*))));	32	70	136	1086	4	64
((*,(*,(*,(*,(*,((*,*),(*,*))))))),((*,*),(*,(*,*))));	31	69	133	1092	4	32
((*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))),((*,*),(*,*)));	38	74	168	822	4	32
((*,(*,(*,(*,((*,*),(*,*)))))),(*,(*,((*,*),(*,*)))));	27	67	115	1266	4	64
((*,(*,(*,(*,((*,*),(*,*)))))),(*,((*,*),(*,(*,*)))));	26	66	112	1272	4	32
((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,(*,(*,*)))));	25	65	108	1281	4	32
((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),((*,*),(*,*))));	22	64	106	1284	5	128
((*,(*,(*,(*,((*,*),(*,*)))))),((*,(*,*)),(*,(*,*))));	22	64	105	1290	4	64
((*,(*,(*,(*,((*,*),(*,(*,*))))))),(*,((*,*),(*,*))));	31	69	133	1092	4	32
((*,(*,(*,(*,((*,*),(*,(*,*))))))),((*,*),(*,(*,*))));	30	68	130	1098	4	16
((*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))),((*,*),(*,*)));	37	73	164	831	4	32
((*,(*,(*,(*,((*,*),((*,*),(*,*))))))),((*,*),(*,*)));	34	72	162	834	5	128
((*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))),((*,*),(*,*)));	34	72	161	840	4	64
((*,(*,(*,((*,*),(*,*))))),(*,(*,(*,((*,*),(*,*))))));	24	66	108	1329	4	128
((*,(*,(*,((*,*),(*,*))))),(*,(*,((*,*),(*,(*,*))))));	23	65	105	1335	4	32
((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,(*,(*,*))))));	22	64	101	1344	4	32
((*,(*,(*,((*,*),(*,*))))),(*,((*,*),((*,*),(*,*)))));	19	63	99	1347	5	128
((*,(*,(*,((*,*),(*,*))))),(*,((*,(*,*)),(*,(*,*)))));	19	63	98	1353	4	64
((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,(*,(*,*))))));	21	63	96	1356	4	32
((*,(*,(*,((*,*),(*,*))))),((*,*),(*,((*,*),(*,*)))));	18	62	94	1359	5	128
((*,(*,(*,((*,*),(*,*))))),((*,*),((*,*),(*,(*,*)))));	17	61	91	1365	5	64
((*,(*,(*,((*,*),(*,*))))),((*,(*,*)),(*,(*,(*,*)))));	17	61	89	1380	4	32
((*,(*,(*,((*,*),(*,*))))),((*,(*,*)),((*,*),(*,*))));	14	60	87	1383	5	128
((*,(*,(*,((*,*),(*,(*,*)))))),(*,(*,((*,*),(*,*)))));	26	66	112	1272	4	32
((*,(*,(*,((*,*),(*,(*,*)))))),(*,((*,*),(*,(*,*)))));	25	65	109	1278	4	16
((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,(*,(*,*)))));	24	64	105	1287	4	16
((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),((*,*),(*,*))));	21	63	103	1290	5	64
((*,(*,(*,((*,*),(*,(*,*)))))),((*,(*,*)),(*,(*,*))));	21	63	102	1296	4	32
((*,(*,(*,((*,*),(*,(*,(*,*))))))),(*,((*,*),(*,*))));	30	68	129	1101	4	32
((*,(*,(*,((*,*),(*,(*,(*,*))))))),((*,*),(*,(*,*))));	29	67	126	1107	4	16
((*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))),((*,*),(*,*)));	36	72	159	843	4	32
((*,(*,(*,((*,*),(*,((*,*),(*,*))))))),((*,*),(*,*)));	33	71	157	846	5	128
((*,(*,(*,((*,*),((*,*),(*,*)))))),(*,((*,*),(*,*))));	27	67	127	1104	5	128
((*,(*,(*,((*,*),((*,*),(*,*)))))),((*,*),(*,(*,*))));	26	66	124	1110	5	64
((*,(*,(*,((*,*),((*,*),(*,(*,*))))))),((*,*),(*,*)));	32	70	154	852	5	64
((*,(*,(*,((*,(*,*)),(*,(*,*)))))),(*,((*,*),(*,*))));	27	67	126	1110	4	64
((*,(*,(*,((*,(*,*)),(*,(*,*)))))),((*,*),(*,(*,*))));	26	66	123	1116	4	32
((*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))),((*,*),(*,*)));	32	70	152	867	4	32
((*,(*,(*,((*,(*,*)),((*,*),(*,*)))))),((*,*),(*,*)));	29	69	150	870	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,(*,(*,*)))))));	25	65	108	1281	4	32
((*,(*,((*,*),(*,*)))),(*,(*,((*,*),((*,*),(*,*))))));	22	64	106	1284	5	128
((*,(*,((*,*),(*,*)))),(*,(*,((*,(*,*)),(*,(*,*))))));	22	64	105	1290	4	64
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,(*,(*,*)))))));	24	64	103	1293	4	32
((*,(*,((*,*),(*,*)))),(*,((*,*),(*,((*,*),(*,*))))));	21	63	101	1296	5	128
((*,(*,((*,*),(*,*)))),(*,((*,*),((*,*),(*,(*,*))))));	20	62	98	1302	5	64
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,(*,*))))));	20	62	96	1317	4	32
((*,(*,((*,*),(*,*)))),(*,((*,(*,*)),((*,*),(*,*)))));	17	61	94	1320	5	128
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,(*,(*,*)))))));	23	63	97	1308	4	32
((*,(*,((*,*),(*,*)))),((*,*),(*,(*,((*,*),(*,*))))));	20	62	95	1311	5	128
((*,(*,((*,*),(*,*)))),((*,*),(*,((*,*),(*,(*,*))))));	19	61	92	1317	5	64
((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,(*,(*,*))))));	18	60	88	1326	5	64
((*,(*,((*,*),(*,*)))),((*,*),((*,*),((*,*),(*,*)))));	15	59	86	1329	6	256
((*,(*,((*,*),(*,*)))),((*,*),((*,(*,*)),(*,(*,*)))));	15	59	85	1335	5	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,(*,*))))));	18	60	85	1353	4	32
((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,((*,*),(*,*)))));	15	59	83	1356	5	128
((*,(*,((*,*),(*,*)))),((*,(*,*)),((*,*),(*,(*,*)))));	14	58	80	1362	5	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),(*,(*,(*,*)))));	15	59	81	1371	4	64
((*,(*,((*,*),(*,*)))),((*,(*,(*,*))),((*,*),(*,*))));	12	58	79	1374	5	128
((*,(*,((*,*),(*,*)))),(((*,*),(*,*)),((*,*),(*,*))));	9	57	77	1377	6	1024
((*,(*,((*,*),(*,(*,*))))),(*,(*,((*,*),(*,(*,*))))));	22	64	102	1341	4	32
((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,(*,(*,*))))));	21	63	98	1350	4	16
((*,(*,((*,*),(*,(*,*))))),(*,((*,*),((*,*),(*,*)))));	18	62	96	1353	5	64
((*,(*,((*,*),(*,(*,*))))),(*,((*,(*,*)),(*,(*,*)))));	18	62	95	1359	4	32
((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,(*,(*,*))))));	20	62	93	1362	4	16
((*,(*,((*,*),(*,(*,*))))),((*,*),(*,((*,*),(*,*)))));	17	61	91	1365	5	64
((*,(*,((*,*),(*,(*,*))))),((*,*),((*,*),(*,(*,*)))));	16	60	88	1371	5	32
((*,(*,((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,(*,*)))));	16	60	86	1386	4	16
((*,(*,((*,*),(*,(*,*))))),((*,(*,*)),((*,*),(*,*))));	13	59	84	1389	5	64
((*,(*,((*,*),(*,(*,(*,*)))))),(*,((*,*),(*,(*,*)))));	24	64	105	1287	4	16
((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,(*,*)))));	23	63	101	1296	4	16
((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),((*,*),(*,*))));	20	62	99	1299	5	64
((*,(*,((*,*),(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*))));	20	62	98	1305	4	32
((*,(*,((*,*),(*,(*,(*,(*,*))))))),(*,((*,*),(*,*))));	29	67	124	1113	4	32
((*,(*,((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,(*,*))));	28	66	121	1119	4	16
((*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*)));	35	71	153	858	4	32
((*,(*,((*,*),(*,(*,((*,*),(*,*))))))),((*,*),(*,*)));	32	70	151	861	5	128
((*,(*,((*,*),(*,((*,*),(*,*)))))),(*,((*,*),(*,*))));	26	66	122	1116	5	128
((*,(*,((*,*),(*,((*,*),(*,*)))))),((*,*),(*,(*,*))));	25	65	119	1122	5	64
((*,(*,((*,*),(*,((*,*),(*,(*,*))))))),((*,*),(*,*)));	31	69	148	867	5	64
((*,(*,((*,*),((*,*),(*,*))))),(*,((*,*),(*,(*,*)))));	21	63	103	1290	5	64
((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,(*,(*,*)))));	20	62	99	1299	5	64
((*,(*,((*,*),((*,*),(*,*))))),((*,*),((*,*),(*,*))));	17	61	97	1302	6	256
((*,(*,((*,*),((*,*),(*,*))))),((*,(*,*)),(*,(*,*))));	17	61	96	1308	5	128
((*,(*,((*,*),((*,*),(*,(*,*)))))),(*,((*,*),(*,*))));	25	65	119	1122	5	64
((*,(*,((*,*),((*,*),(*,(*,*)))))),((*,*),(*,(*,*))));	24	64	116	1128	5	32
((*,(*,((*,*),((*,*),(*,(*,(*,*))))))),((*,*),(*,*)));	30	68	144	876	5	64
((*,(*,((*,*),((*,*),((*,*),(*,*)))))),((*,*),(*,*)));	27	67	142	879	6	256
((*,(*,((*,*),((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)));	27	67	141	885	5	128
((*,(*,((*,(*,*)),(*,(*,*))))),(*,((*,*),(*,(*,*)))));	21	63	102	1296	4	32
((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,(*,*)))));	20	62	98	1305	4	32
((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),((*,*),(*,*))));	17	61	96	1308	5	128
((*,(*,((*,(*,*)),(*,(*,*))))),((*,(*,*)),(*,(*,*))));	17	61	95	1314	4	64
((*,(*,((*,(*,*)),(*,(*,(*,*)))))),(*,((*,*),(*,*))));	25	65	117	1137	4	32
((*,(*,((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,(*,*))));	24	64	114	1143	4	16
((*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))),((*,*),(*,*)));	30	68	141	903	4	32
((*,(*,((*,(*,*)),(*,((*,*),(*,*)))))),((*,*),(*,*)));	27	67	139	906	5	128
((*,(*,((*,(*,*)),((*,*),(*,*))))),(*,((*,*),(*,*))));	22	64	115	1140	5	128
((*,(*,((*,(*,*)),((*,*),(*,*))))),((*,*),(*,(*,*))));	21	63	112	1146	5	64
((*,(*,((*,(*,*)),((*,*),(*,(*,*)))))),((*,*),(*,*)));	26	66	136	912	5	64
((*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))),((*,*),(*,*)));	27	67	137	921	4	64
((*,(*,((*,(*,(*,*))),((*,*),(*,*))))),((*,*),(*,*)));	24	66	135	924	5	128
((*,(*,(((*,*),(*,*)),((*,*),(*,*))))),((*,*),(*,*)));	21	65	133	927	6	1024
((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,(*,(*,*))))))));	28	66	118	1128	4	32
((*,((*,*),(*,*))),(*,((*,*),(*,(*,((*,*),(*,*)))))));	25	65	116	1131	5	128
((*,((*,*),(*,*))),(*,((*,*),(*,((*,*),(*,(*,*)))))));	24	64	113	1137	5	64
((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,(*,(*,*)))))));	23	63	109	1146	5	64
((*,((*,*),(*,*))),(*,((*,*),((*,*),((*,*),(*,*))))));	20	62	107	1149	6	256
((*,((*,*),(*,*))),(*,((*,*),((*,(*,*)),(*,(*,*))))));	20	62	106	1155	5	128
((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,(*,(*,*)))))));	23	63	106	1173	4	32
((*,((*,*),(*,*))),(*,((*,(*,*)),(*,((*,*),(*,*))))));	20	62	104	1176	5	128
((*,((*,*),(*,*))),(*,((*,(*,*)),((*,*),(*,(*,*))))));	19	61	101	1182	5	64
((*,((*,*),(*,*))),(*,((*,(*,(*,*))),(*,(*,(*,*))))));	20	62	102	1191	4	64
((*,((*,*),(*,*))),(*,((*,(*,(*,*))),((*,*),(*,*)))));	17	61	100	1194	5	128
((*,((*,*),(*,*))),(*,(((*,*),(*,*)),((*,*),(*,*)))));	14	60	98	1197	6	1024
((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,(*,(*,*))))))));	27	65	111	1146	4	32
((*,((*,*),(*,*))),((*,*),(*,(*,(*,((*,*),(*,*)))))));	24	64	109	1149	5	128
((*,((*,*),(*,*))),((*,*),(*,(*,((*,*),(*,(*,*)))))));	23	63	106	1155	5	64
((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,(*,(*,*)))))));	22	62	102	1164	5	64
((*,((*,*),(*,*))),((*,*),(*,((*,*),((*,*),(*,*))))));	19	61	100	1167	6	256
((*,((*,*),(*,*))),((*,*),(*,((*,(*,*)),(*,(*,*))))));	19	61	99	1173	5	128
((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,(*,(*,*)))))));	21	61	97	1176	5	64
((*,((*,*),(*,*))),((*,*),((*,*),(*,((*,*),(*,*))))));	18	60	95	1179	6	256
((*,((*,*),(*,*))),((*,*),((*,*),((*,*),(*,(*,*))))));	17	59	92	1185	6	128
((*,((*,*),(*,*))),((*,*),((*,(*,*)),(*,(*,(*,*))))));	17	59	90	1200	5	64
((*,((*,*),(*,*))),((*,*),((*,(*,*)),((*,*),(*,*)))));	14	58	88	1203	6	256
((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,*)))))));	21	61	93	1218	4	32
((*,((*,*),(*,*))),((*,(*,*)),(*,(*,((*,*),(*,*))))));	18	60	91	1221	5	128
((*,((*,*),(*,*))),((*,(*,*)),(*,((*,*),(*,(*,*))))));	17	59	88	1227	5	64
((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,(*,(*,*))))));	16	58	84	1236	5	64
((*,((*,*),(*,*))),((*,(*,*)),((*,*),((*,*),(*,*)))));	13	57	82	1239	6	256
((*,((*,*),(*,*))),((*,(*,*)),((*,(*,*)),(*,(*,*)))));	13	57	81	1245	5	128
((*,((*,*),(*,*))),((*,(*,(*,*))),(*,(*,(*,(*,*))))));	17	59	84	1263	4	32
((*,((*,*),(*,*))),((*,(*,(*,*))),(*,((*,*),(*,*)))));	14	58	82	1266	5	128
((*,((*,*),(*,*))),((*,(*,(*,*))),((*,*),(*,(*,*)))));	13	57	79	1272	5	64
((*,((*,*),(*,*))),((*,(*,(*,(*,*)))),((*,*),(*,*))));	14	58	82	1266	5	128
((*,((*,*),(*,*))),((*,((*,*),(*,*))),((*,*),(*,*))));	11	57	80	1269	6	512
((*,((*,*),(*,*))),(((*,*),(*,*)),((*,*),(*,(*,*)))));	10	56	77	1275	6	256
((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,(*,(*,*)))))));	23	63	100	1299	4	16
((*,((*,*),(*,(*,*)))),(*,((*,*),(*,((*,*),(*,*))))));	20	62	98	1302	5	64
((*,((*,*),(*,(*,*)))),(*,((*,*),((*,*),(*,(*,*))))));	19	61	95	1308	5	32
((*,((*,*),(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,*))))));	19	61	93	1323	4	16
((*,((*,*),(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,*)))));	16	60	91	1326	5	64
((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,*)))))));	22	62	94	1314	4	16
((*,((*,*),(*,(*,*)))),((*,*),(*,(*,((*,*),(*,*))))));	19	61	92	1317	5	64
((*,((*,*),(*,(*,*)))),((*,*),(*,((*,*),(*,(*,*))))));	18	60	89	1323	5	32
((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,(*,(*,*))))));	17	59	85	1332	5	32
((*,((*,*),(*,(*,*)))),((*,*),((*,*),((*,*),(*,*)))));	14	58	83	1335	6	128
((*,((*,*),(*,(*,*)))),((*,*),((*,(*,*)),(*,(*,*)))));	14	58	82	1341	5	64
((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,(*,(*,*))))));	17	59	82	1359	4	16
((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,((*,*),(*,*)))));	14	58	80	1362	5	64
((*,((*,*),(*,(*,*)))),((*,(*,*)),((*,*),(*,(*,*)))));	13	57	77	1368	5	32
((*,((*,*),(*,(*,*)))),((*,(*,(*,*))),(*,(*,(*,*)))));	14	58	78	1377	4	32
((*,((*,*),(*,(*,*)))),((*,(*,(*,*))),((*,*),(*,*))));	11	57	76	1380	5	64
((*,((*,*),(*,(*,*)))),(((*,*),(*,*)),((*,*),(*,*))));	8	56	74	1383	6	512
((*,((*,*),(*,(*,(*,*))))),(*,((*,*),(*,(*,(*,*))))));	20	62	94	1359	4	32
((*,((*,*),(*,(*,(*,*))))),(*,((*,*),((*,*),(*,*)))));	17	61	92	1362	5	64
((*,((*,*),(*,(*,(*,*))))),(*,((*,(*,*)),(*,(*,*)))));	17	61	91	1368	4	32
((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,*))))));	19	61	89	1371	4	16
((*,((*,*),(*,(*,(*,*))))),((*,*),(*,((*,*),(*,*)))));	16	60	87	1374	5	64
((*,((*,*),(*,(*,(*,*))))),((*,*),((*,*),(*,(*,*)))));	15	59	84	1380	5	32
((*,((*,*),(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,*)))));	15	59	82	1395	4	16
((*,((*,*),(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,*))));	12	58	80	1398	5	64
((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,*)))));	22	62	96	1308	4	16
((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,*))));	19	61	94	1311	5	64
((*,((*,*),(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*))));	19	61	93	1317	4	32
((*,((*,*),(*,(*,(*,(*,(*,*))))))),((*,*),(*,(*,*))));	27	65	115	1134	4	16
((*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*)));	34	70	146	876	4	32
((*,((*,*),(*,(*,(*,((*,*),(*,*))))))),((*,*),(*,*)));	31	69	144	879	5	128
((*,((*,*),(*,(*,((*,*),(*,*)))))),((*,*),(*,(*,*))));	24	64	113	1137	5	64
((*,((*,*),(*,(*,((*,*),(*,(*,*))))))),((*,*),(*,*)));	30	68	141	885	5	64
((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,(*,(*,*)))));	19	61	94	1311	5	64
((*,((*,*),(*,((*,*),(*,*))))),((*,*),((*,*),(*,*))));	16	60	92	1314	6	256
((*,((*,*),(*,((*,*),(*,*))))),((*,(*,*)),(*,(*,*))));	16	60	91	1320	5	128
((*,((*,*),(*,((*,*),(*,(*,*)))))),((*,*),(*,(*,*))));	23	63	110	1143	5	32
((*,((*,*),(*,((*,*),(*,(*,(*,*))))))),((*,*),(*,*)));	29	67	137	894	5	64
((*,((*,*),(*,((*,*),((*,*),(*,*)))))),((*,*),(*,*)));	26	66	135	897	6	256
((*,((*,*),(*,((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)));	26	66	134	903	5	128
((*,((*,*),((*,*),(*,*)))),(*,((*,*),((*,*),(*,*)))));	14	60	90	1365	6	512
((*,((*,*),((*,*),(*,*)))),(*,((*,(*,*)),(*,(*,*)))));	14	60	89	1371	5	128
((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,(*,(*,*))))));	16	60	87	1374	5	64
((*,((*,*),((*,*),(*,*)))),((*,*),(*,((*,*),(*,*)))));	13	59	85	1377	6	256
((*,((*,*),((*,*),(*,*)))),((*,*),((*,*),(*,(*,*)))));	12	58	82	1383	6	128
((*,((*,*),((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,*)))));	12	58	80	1398	5	64
((*,((*,*),((*,*),(*,*)))),((*,(*,*)),((*,*),(*,*))));	9	57	78	1401	6	256
